G1,G2,G3,G4,G5,G6
Harry Hall,Jhonattan Vegas,Mac Meissner,Niklas Norgaard Moller,Sepp Straka,Shane Lowry
Andrew Novak,Kevin Roy,Mac Meissner,Ryan Gerard,Shane Lowry,Sungjae Im
J.J. Spaun,Kris Ventura,Mac Meissner,Russell Henley,Shane Lowry,Thorbjorn Olesen
Beau Hossler,Gary Woodland,Harry Hall,J.J. Spaun,Sepp Straka,Sungjae Im
Andrew Novak,Beau Hossler,Harry Hall,Kurt Kitayama,Russell Henley,Taylor Moore
Beau Hossler,Gary Woodland,Joe Highsmith,Kevin Roy,Russell Henley,Sepp Straka
Antoine Rozner,Beau Hossler,Kevin Roy,Russell Henley,Sungjae Im,Taylor Moore
Alex Smalley,Beau Hossler,Joe Highsmith,Kevin Roy,Russell Henley,Sepp Straka
Alex Smalley,Beau Hossler,Joe Highsmith,Kevin Roy,Russell Henley,Sungjae Im
Andrew Novak,Beau Hossler,Harry Hall,Kurt Kitayama,Shane Lowry,Taylor Moore
Doug Ghim,Harry Hall,Niklas Norgaard Moller,Ryan Gerard,Sepp Straka,Shane Lowry
Gary Woodland,Harry Hall,Kris Ventura,Patrick Fishburn,Russell Henley,Sungjae Im
Harry Hall,Jhonattan Vegas,Niklas Norgaard Moller,Patrick Fishburn,Russell Henley,Sepp Straka
Alex Smalley,Harry Hall,Joe Highsmith,Patrick Fishburn,Russell Henley,Sungjae Im
Gary Woodland,Harry Hall,Patrick Fishburn,Russell Henley,Seamus Power,Sungjae Im
Harry Hall,Isaiah Salinda,Patrick Fishburn,Russell Henley,Ryan Gerard,Shane Lowry
Austin Eckroat,Ben Griffin,Isaiah Salinda,Kevin Roy,Kurt Kitayama,Russell Henley
Kevin Roy,Kris Ventura,Niklas Norgaard Moller,Russell Henley,Sungjae Im,Taylor Moore
Adam Schenk,Harry Hall,Lucas Glover,Russell Henley,Seamus Power,Sungjae Im
Harry Hall,J.J. Spaun,Niklas Norgaard Moller,Ryan Gerard,Sepp Straka,Sungjae Im
Ben Griffin,Kris Ventura,Lucas Glover,Rickie Fowler,Sepp Straka,Sungjae Im
Jesper Svensson,Joe Highsmith,Lucas Glover,Russell Henley,Ryan Gerard,Sungjae Im
Kevin Roy,Niklas Norgaard Moller,Russell Henley,Ryan Gerard,Seamus Power,Sepp Straka
J.J. Spaun,Justin Lower,Kevin Roy,Russell Henley,Ryan Gerard,Sepp Straka
Ben Griffin,Gary Woodland,Kurt Kitayama,Lucas Glover,Sungjae Im,Taylor Moore
Brian Harman,Kris Ventura,Niklas Norgaard Moller,Russell Henley,Ryan Gerard,Sungjae Im
Ben Griffin,Gary Woodland,Harry Hall,Keith Mitchell,Quade Cummins,Russell Henley
Ben Griffin,Gary Woodland,Kurt Kitayama,Quade Cummins,Russell Henley,Ryan Gerard
Andrew Putnam,Harry Hall,Jhonattan Vegas,Kris Ventura,Russell Henley,Sungjae Im
Isaiah Salinda,J.J. Spaun,Jesper Svensson,Kevin Roy,Russell Henley,Sepp Straka
Gary Woodland,Harry Hall,Niklas Norgaard Moller,Sepp Straka,Sungjae Im,Taylor Moore
Keith Mitchell,Kevin Roy,Kris Ventura,Lucas Glover,Russell Henley,Ryan Gerard
Adam Svensson,Harry Hall,J.J. Spaun,Russell Henley,Ryan Gerard,Sungjae Im
Andrew Novak,Antoine Rozner,Harry Hall,J.J. Spaun,Kurt Kitayama,Russell Henley
Ben Griffin,Kris Ventura,Lucas Glover,Seamus Power,Sepp Straka,Sungjae Im
Alex Smalley,Andrew Novak,Jesper Svensson,Kevin Roy,Kurt Kitayama,Russell Henley
Kris Ventura,Kurt Kitayama,Niklas Norgaard Moller,Seamus Power,Sepp Straka,Sungjae Im
Alex Smalley,Austin Eckroat,Ben Griffin,Jhonattan Vegas,Lucas Glover,Sungjae Im
Harry Hall,Joel Dahmen,Kevin Roy,Russell Henley,Ryan Gerard,Sepp Straka
Ben Griffin,Harry Hall,Jhonattan Vegas,Kris Ventura,Sepp Straka,Sungjae Im
Jacob Bridgeman,Kevin Roy,Russell Henley,Ryan Gerard,Sungjae Im,Thorbjorn Olesen
Alex Smalley,Ben Griffin,C.T. Pan,Isaiah Salinda,Russell Henley,Taylor Moore
Alex Smalley,Andrew Novak,Christiaan Bezuidenhout,Kevin Roy,Lucas Glover,Russell Henley
J.J. Spaun,Jhonattan Vegas,Joe Highsmith,Kris Ventura,Russell Henley,Sepp Straka
Kris Ventura,Niklas Norgaard Moller,Russell Henley,Seamus Power,Sungjae Im,Taylor Moore
Alex Smalley,Ben Griffin,Kurt Kitayama,Russell Henley,Ryan Gerard,Seamus Power
Jacob Bridgeman,Kevin Roy,Russell Henley,Ryan Gerard,Sungjae Im,Taylor Moore
J.J. Spaun,Jhonattan Vegas,Kris Ventura,Russell Henley,Ryan Gerard,Sepp Straka
Alex Smalley,Isaiah Salinda,Joe Highsmith,Kevin Roy,Russell Henley,Sungjae Im
Brian Harman,Gary Woodland,Harry Hall,Sepp Straka,Sungjae Im,Taylor Moore
Harry Hall,Kevin Roy,Ricky Castillo,Russell Henley,Ryan Gerard,Shane Lowry
Harry Hall,Justin Lower,Kris Ventura,Kurt Kitayama,Sepp Straka,Shane Lowry
Billy Horschel,Harry Hall,Kevin Roy,Sepp Straka,Shane Lowry,Thorbjorn Olesen
Harry Hall,Justin Lower,Kurt Kitayama,Seamus Power,Sepp Straka,Shane Lowry
Kevin Roy,Kris Ventura,Niklas Norgaard Moller,Shane Lowry,Sungjae Im,Taylor Moore
Harry Hall,Lucas Glover,Matt Wallace,Ryan Gerard,Shane Lowry,Sungjae Im
Joe Highsmith,Kevin Roy,Lucas Glover,Ryan Gerard,Sepp Straka,Shane Lowry
Andrew Novak,J.J. Spaun,Kevin Roy,Kurt Kitayama,Ryan Gerard,Shane Lowry
Isaiah Salinda,J.J. Spaun,Jhonattan Vegas,Kevin Roy,Shane Lowry,Sungjae Im
Gary Woodland,Harry Hall,Matt Wallace,Ryan Gerard,Shane Lowry,Sungjae Im
C.T. Pan,Isaiah Salinda,Kevin Roy,Niklas Norgaard Moller,Shane Lowry,Sungjae Im
Chan Kim,Harry Hall,Justin Lower,Lucas Glover,Shane Lowry,Sungjae Im
C.T. Pan,Isaiah Salinda,Kris Ventura,Russell Henley,Shane Lowry,Taylor Moore
Andrew Novak,Eric Cole,Harry Hall,Kris Ventura,Shane Lowry,Sungjae Im
Isaiah Salinda,Joe Highsmith,Lucas Glover,Seamus Power,Shane Lowry,Sungjae Im
Christiaan Bezuidenhout,J.J. Spaun,Kevin Roy,Quade Cummins,Shane Lowry,Sungjae Im
Isaiah Salinda,J.J. Spaun,Ryan Gerard,Shane Lowry,Sungjae Im,Thorbjorn Olesen
